date,year,month,month_name,source,category,generation_gwh,unit
2020-05-01,2020,5,May,Electricity Generation by Solar,Renewable,67.0, GWh
2020-05-01,2020,5,May,Electricity Generation by Wind,Renewable,388.0, GWh
2020-05-01,2020,5,May,Electricity Generation by bagasse,Renewable,36.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Coal,Fossil / Other,2156.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Gas,Fossil / Other,1436.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Mixed,Fossil / Other,4.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2826.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,647.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Nuclear,Nuclear,880.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Hydel,Renewable,4817.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Solar,Renewable,64.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by Wind,Renewable,374.0, GWh
2020-06-01,2020,6,Jun,Electricity Generation by bagasse,Renewable,31.0, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Coal,Fossil / Other,2581.16, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Gas,Fossil / Other,1478.88, GWh
2020-07-01,2020,7,Jul,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,113.09, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Mixed,Fossil / Other,30.03, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3032.69, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,859.81, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Nuclear,Nuclear,715.53, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Hydel,Renewable,5406.99, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Solar,Renewable,63.23, GWh
2020-07-01,2020,7,Jul,Electricity Generation by Wind,Renewable,344.46, GWh
2020-07-01,2020,7,Jul,Electricity Generation by bagasse,Renewable,34.96, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Coal,Fossil / Other,2530.0, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Gas,Fossil / Other,1402.45, GWh
2020-08-01,2020,8,Aug,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,97.76, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Mixed,Fossil / Other,20.26, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3058.0, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,792.38, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Nuclear,Nuclear,817.0, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Hydel,Renewable,5469.55, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Solar,Renewable,60.04, GWh
2020-08-01,2020,8,Aug,Electricity Generation by Wind,Renewable,310.13, GWh
2020-08-01,2020,8,Aug,Electricity Generation by bagasse,Renewable,20.04, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Coal,Fossil / Other,2282.847425, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Gas,Fossil / Other,1324.131278, GWh
2020-09-01,2020,9,Sep,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,71.702078, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Mixed,Fossil / Other,11.90246, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2804.558366, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,762.420111, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Nuclear,Nuclear,677.89, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Hydel,Renewable,4871.459453, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Solar,Renewable,61.745746, GWh
2020-09-01,2020,9,Sep,Electricity Generation by Wind,Renewable,175.09473, GWh
2020-09-01,2020,9,Sep,Electricity Generation by bagasse,Renewable,12.8873, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Coal,Fossil / Other,1916.581, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Gas,Fossil / Other,1145.326, GWh
2020-10-01,2020,10,Oct,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,6.604, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Mixed,Fossil / Other,134.082, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2851.04, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,154.474, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Nuclear,Nuclear,714.583, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Hydel,Renewable,3174.153, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Solar,Renewable,23.82, GWh
2020-10-01,2020,10,Oct,Electricity Generation by Wind,Renewable,60.641, GWh
2020-10-01,2020,10,Oct,Electricity Generation by bagasse,Renewable,22.135, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Coal,Fossil / Other,1085.43, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Gas,Fossil / Other,437.043, GWh
2020-11-01,2020,11,Nov,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Mixed,Fossil / Other,184.918, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1913.991, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,27.772, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Nuclear,Nuclear,663.299, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Hydel,Renewable,2990.349, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Solar,Renewable,26.128, GWh
2020-11-01,2020,11,Nov,Electricity Generation by Wind,Renewable,47.018, GWh
2020-11-01,2020,11,Nov,Electricity Generation by bagasse,Renewable,69.992, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Coal,Fossil / Other,2296.889, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Gas,Fossil / Other,1239.585, GWh
2020-12-01,2020,12,Dec,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Mixed,Fossil / Other,218.722, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1094.096, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,293.922, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Nuclear,Nuclear,741.459, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Hydel,Renewable,1788.826, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Solar,Renewable,20.003, GWh
2020-12-01,2020,12,Dec,Electricity Generation by Wind,Renewable,49.948, GWh
2020-12-01,2020,12,Dec,Electricity Generation by bagasse,Renewable,102.171, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Coal,Fossil / Other,2559.5561, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Gas,Fossil / Other,1333.801176, GWh
2021-01-01,2021,1,Jan,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,46.203137, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Mixed,Fossil / Other,1.063541, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,916.418847, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,974.031592, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Nuclear,Nuclear,852.685, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Hydel,Renewable,1067.03733, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Solar,Renewable,47.92081, GWh
2021-01-01,2021,1,Jan,Electricity Generation by Wind,Renewable,152.568226, GWh
2021-01-01,2021,1,Jan,Electricity Generation by bagasse,Renewable,95.889919, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Coal,Fossil / Other,1902.98, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Gas,Fossil / Other,906.37, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Mixed,Fossil / Other,98.111, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1271.041, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,77.307, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Nuclear,Nuclear,791.909, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Hydel,Renewable,2033.93, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Solar,Renewable,13.369, GWh
2021-02-01,2021,2,Feb,Electricity Generation by Wind,Renewable,57.059, GWh
2021-02-01,2021,2,Feb,Electricity Generation by bagasse,Renewable,99.274, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Coal,Fossil / Other,2734.387, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Gas,Fossil / Other,1036.221, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Mixed,Fossil / Other,169.5198, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1892.774, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,235.123, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Nuclear,Nuclear,940.155, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Hydel,Renewable,1740.579, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Solar,Renewable,20.885, GWh
2021-03-01,2021,3,Mar,Electricity Generation by Wind,Renewable,86.37, GWh
2021-03-01,2021,3,Mar,Electricity Generation by bagasse,Renewable,90.082, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Coal,Fossil / Other,2439.883, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Gas,Fossil / Other,1277.923, GWh
2021-04-01,2021,4,Apr,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Mixed,Fossil / Other,22.735, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2571.554, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,147.8507, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Nuclear,Nuclear,1067.087, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Hydel,Renewable,2572.581, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Solar,Renewable,68.024, GWh
2021-04-01,2021,4,Apr,Electricity Generation by Wind,Renewable,197.301, GWh
2021-04-01,2021,4,Apr,Electricity Generation by bagasse,Renewable,71.182, GWh
2021-05-01,2021,5,May,Electricity Generation by Coal,Fossil / Other,2618.972, GWh
2021-05-01,2021,5,May,Electricity Generation by Gas,Fossil / Other,1454.391295, GWh
2021-05-01,2021,5,May,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,20.319193, GWh
2021-05-01,2021,5,May,Electricity Generation by Mixed,Fossil / Other,16.387044, GWh
2021-05-01,2021,5,May,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2828.551746, GWh
2021-05-01,2021,5,May,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,771.48986, GWh
2021-05-01,2021,5,May,Electricity Generation by Nuclear,Nuclear,1271.3465, GWh
2021-05-01,2021,5,May,Electricity Generation by Hydel,Renewable,3465.45727, GWh
2021-05-01,2021,5,May,Electricity Generation by Solar,Renewable,66.53917, GWh
2021-05-01,2021,5,May,Electricity Generation by Wind,Renewable,403.212039, GWh
2021-05-01,2021,5,May,Electricity Generation by bagasse,Renewable,45.4526, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Coal,Fossil / Other,2589.7691, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Gas,Fossil / Other,1303.84056, GWh
2021-06-01,2021,6,Jun,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,61.34539, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Mixed,Fossil / Other,10.210301, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2701.340793, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1174.199115, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Nuclear,Nuclear,1618.0585, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Hydel,Renewable,4222.147285, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Solar,Renewable,63.09401, GWh
2021-06-01,2021,6,Jun,Electricity Generation by Wind,Renewable,510.75539, GWh
2021-06-01,2021,6,Jun,Electricity Generation by bagasse,Renewable,56.45481, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Coal,Fossil / Other,2383.3276, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Gas,Fossil / Other,1361.171911, GWh
2021-07-01,2021,7,Jul,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,123.488094, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Mixed,Fossil / Other,9.861874, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3137.679332, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1612.343217, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Nuclear,Nuclear,1659.851, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Hydel,Renewable,4694.66222, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Solar,Renewable,61.81996, GWh
2021-07-01,2021,7,Jul,Electricity Generation by Wind,Renewable,550.374408, GWh
2021-07-01,2021,7,Jul,Electricity Generation by bagasse,Renewable,45.01828, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Coal,Fossil / Other,2293.825, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Gas,Fossil / Other,1313.211, GWh
2021-08-01,2021,8,Aug,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,19.84, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Mixed,Fossil / Other,16.977, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2895.923, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1627.559, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Nuclear,Nuclear,1630.186, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Hydel,Renewable,5594.298, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Solar,Renewable,67.005, GWh
2021-08-01,2021,8,Aug,Electricity Generation by Wind,Renewable,549.952, GWh
2021-08-01,2021,8,Aug,Electricity Generation by bagasse,Renewable,24.059, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Coal,Fossil / Other,2382.517, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Gas,Fossil / Other,1248.277, GWh
2021-09-01,2021,9,Sep,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,23.42, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Mixed,Fossil / Other,18.181, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2651.951, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,997.438, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Nuclear,Nuclear,1261.796, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Hydel,Renewable,5085.479, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Solar,Renewable,60.754, GWh
2021-09-01,2021,9,Sep,Electricity Generation by Wind,Renewable,230.399, GWh
2021-09-01,2021,9,Sep,Electricity Generation by bagasse,Renewable,18.479, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Coal,Fossil / Other,1885.7801, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Gas,Fossil / Other,1092.745966, GWh
2021-10-01,2021,10,Oct,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,57.096242, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Mixed,Fossil / Other,11.870853, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2703.375079, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1228.658849, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Nuclear,Nuclear,1392.916, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Hydel,Renewable,2627.246562, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Solar,Renewable,63.16523, GWh
2021-10-01,2021,10,Oct,Electricity Generation by Wind,Renewable,184.817298, GWh
2021-10-01,2021,10,Oct,Electricity Generation by bagasse,Renewable,7.139192, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Coal,Fossil / Other,1379.121, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Gas,Fossil / Other,1093.163, GWh
2021-11-01,2021,11,Nov,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,24.99, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Mixed,Fossil / Other,11.835, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1208.697, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,145.401, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Nuclear,Nuclear,1485.186, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Hydel,Renewable,2816.493, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Solar,Renewable,50.615, GWh
2021-11-01,2021,11,Nov,Electricity Generation by Wind,Renewable,175.19, GWh
2021-11-01,2021,11,Nov,Electricity Generation by bagasse,Renewable,54.335, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Coal,Fossil / Other,2103.648, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Gas,Fossil / Other,1215.569, GWh
2021-12-01,2021,12,Dec,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,238.57, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Mixed,Fossil / Other,7.87, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1191.79, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,353.259, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Nuclear,Nuclear,1549.06, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Hydel,Renewable,1768.836, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Solar,Renewable,45.179, GWh
2021-12-01,2021,12,Dec,Electricity Generation by Wind,Renewable,210.078, GWh
2021-12-01,2021,12,Dec,Electricity Generation by bagasse,Renewable,94.725, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Coal,Fossil / Other,2916.697, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Gas,Fossil / Other,1264.361, GWh
2022-01-01,2022,1,Jan,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,592.077, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Mixed,Fossil / Other,2.295, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,626.077, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1238.106, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Nuclear,Nuclear,1264.361, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Hydel,Renewable,512.937, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Solar,Renewable,46.58, GWh
2022-01-01,2022,1,Jan,Electricity Generation by Wind,Renewable,194.684, GWh
2022-01-01,2022,1,Jan,Electricity Generation by bagasse,Renewable,107.133, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Coal,Fossil / Other,2563.872, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Gas,Fossil / Other,918.396, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Mixed,Fossil / Other,10.148, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1226.007, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,526.728, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Nuclear,Nuclear,1013.255, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Hydel,Renewable,1473.761, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Solar,Renewable,58.124, GWh
2022-02-01,2022,2,Feb,Electricity Generation by Wind,Renewable,165.07, GWh
2022-02-01,2022,2,Feb,Electricity Generation by bagasse,Renewable,98.665, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Coal,Fossil / Other,2586.623, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Gas,Fossil / Other,992.723, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Mixed,Fossil / Other,13.215, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1965.683, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1106.194, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Nuclear,Nuclear,1563.663, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Hydel,Renewable,1703.912, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Solar,Renewable,68.731, GWh
2022-03-01,2022,3,Mar,Electricity Generation by Wind,Renewable,267.922, GWh
2022-03-01,2022,3,Mar,Electricity Generation by bagasse,Renewable,107.005, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Coal,Fossil / Other,2168.9, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Gas,Fossil / Other,1276.6, GWh
2022-04-01,2022,4,Apr,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,58.5, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Mixed,Fossil / Other,9.4, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2516.8, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1564.1, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Nuclear,Nuclear,2251.2, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Hydel,Renewable,2404.4, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Solar,Renewable,87.3, GWh
2022-04-01,2022,4,Apr,Electricity Generation by Wind,Renewable,464.8, GWh
2022-04-01,2022,4,Apr,Electricity Generation by bagasse,Renewable,106.5, GWh
2022-05-01,2022,5,May,Electricity Generation by Coal,Fossil / Other,2018.5, GWh
2022-05-01,2022,5,May,Electricity Generation by Gas,Fossil / Other,1464.6, GWh
2022-05-01,2022,5,May,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,28.5, GWh
2022-05-01,2022,5,May,Electricity Generation by Mixed,Fossil / Other,16.8, GWh
2022-05-01,2022,5,May,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3355.2, GWh
2022-05-01,2022,5,May,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1290.3, GWh
2022-05-01,2022,5,May,Electricity Generation by Nuclear,Nuclear,1890.4, GWh
2022-05-01,2022,5,May,Electricity Generation by Hydel,Renewable,3590.8, GWh
2022-05-01,2022,5,May,Electricity Generation by Solar,Renewable,89.9, GWh
2022-05-01,2022,5,May,Electricity Generation by Wind,Renewable,779.1, GWh
2022-05-01,2022,5,May,Electricity Generation by bagasse,Renewable,78.3, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Coal,Fossil / Other,1883.1, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Gas,Fossil / Other,1479.3, GWh
2022-06-01,2022,6,Jun,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Mixed,Fossil / Other,9.9, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,3390.5, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1454.0, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Nuclear,Nuclear,1265.7, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Hydel,Renewable,3361.2, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Solar,Renewable,86.3, GWh
2022-06-01,2022,6,Jun,Electricity Generation by Wind,Renewable,811.6, GWh
2022-06-01,2022,6,Jun,Electricity Generation by bagasse,Renewable,83.0, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Coal,Fossil / Other,1802.2, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Gas,Fossil / Other,1466.4, GWh
2022-07-01,2022,7,Jul,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,206.0, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Mixed,Fossil / Other,16.9, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,2119.6, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,876.9, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Nuclear,Nuclear,2009.5, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Hydel,Renewable,4976.9, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Solar,Renewable,70.8, GWh
2022-07-01,2022,7,Jul,Electricity Generation by Wind,Renewable,518.5, GWh
2022-07-01,2022,7,Jul,Electricity Generation by bagasse,Renewable,40.6, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Coal,Fossil / Other,2163.0, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Gas,Fossil / Other,1315.2, GWh
2022-08-01,2022,8,Aug,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Mixed,Fossil / Other,17.8, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Regasification Liquefied Natural Gas(RLNG),Fossil / Other,1755.8, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Residual Fuel Oil (RFO),Fossil / Other,1021.4, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Nuclear,Nuclear,1874.0, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Hydel,Renewable,5353.7, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Solar,Renewable,73.4, GWh
2022-08-01,2022,8,Aug,Electricity Generation by Wind,Renewable,390.7, GWh
2022-08-01,2022,8,Aug,Electricity Generation by bagasse,Renewable,33.1, GWh
2022-09-01,2022,9,Sep,Electricity Generation by Coal,Fossil / Other,1449.2, GWh
2022-09-01,2022,9,Sep,Electricity Generation by Gas,Fossil / Other,1205.5, GWh
2022-09-01,2022,9,Sep,Electricity Generation by High Speed Diesel (HSD),Fossil / Other,0.0, GWh
